"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"0.02000000","PullIn","1","0","M2M4","0.00000000","40.00000000","0.36835415","0","0.00000000","0","1","4468.75000000","4500.00092360","-31.25092360","201.07717391","200.78260878","0.29456514"
"1.00000000","PullIn","1","1","M2M4","39.18897263","40.00000000","0.14762032","0","0.00000000","1","1","4506.43545077","4500.04616798","6.38928280","239.10391547","239.13063554","-0.02672007"
"2.00000000","Lock","1","0","NWPR","0.00000000","40.00000000","0.24450441","1","-2.92117879","1","1","4499.86535407","4500.09226423","-0.22691016","278.26136278","278.26167228","-0.00030950"
"3.00000000","Strong","1","1","NWPR","39.48529925","40.00000000","0.47694299","1","-0.03214798","1","1","4500.16217841","4500.13821723","0.02396118","317.38222742","317.39310928","-0.01088186"
"4.00000000","Strong","1","1","NWPR","39.44142625","40.00000000","0.67412579","1","-0.17529448","1","1","4500.09983877","4500.18395585","-0.08411708","356.50657221","356.52494500","-0.01837279"
"5.00000000","Strong","1","1","NWPR","39.40702709","40.00000000","0.86660022","1","-0.14333097","1","1","4500.13112480","4500.22940952","-0.09828472","395.63429274","395.65717726","-0.02288451"
"6.00000000","Strong","1","1","NWPR","39.29658088","40.00000000","0.94439649","1","0.06407335","1","1","4500.33238398","4500.27450850","0.05787548","434.76359124","434.78980327","-0.02621203"
"7.00000000","Strong","1","1","NWPR","39.43109674","40.00000000","0.97268900","1","0.13327476","1","1","4500.42649280","4500.31918397","0.10730882","473.89506876","473.92281965","-0.02775089"
"8.00000000","Strong","1","1","NWPR","39.42585644","40.00000000","0.98308749","1","-0.08668226","1","1","4500.24666419","4500.36336832","-0.11670413","513.02831517","513.05622244","-0.02790727"
"9.00000000","Strong","1","1","NWPR","39.35543969","40.00000000","0.98417404","1","-0.04351030","1","1","4500.35883768","4500.40699525","-0.04815757","552.16541151","552.19000705","-0.02459554"
"10.00000000","Strong","1","1","NWPR","39.23341298","40.00000000","0.98598294","1","0.05293298","1","1","4500.52098639","4500.45000000","0.07098639","591.29896280","591.32416838","-0.02520558"
"11.00000000","Strong","1","1","NWPR","39.12490552","40.00000000","0.98771149","1","-0.01343836","1","1","4500.48739715","4500.49231952","-0.00492237","630.43339151","630.45870072","-0.02530920"
"12.00000000","Strong","1","1","NWPR","39.24628895","40.00000000","0.98984157","1","0.03589087","1","1","4500.57516640","4500.53389263","0.04127377","669.57380880","669.59359786","-0.01978906"
"13.00000000","Strong","1","1","NWPR","39.24995066","40.00000000","0.98562856","1","-0.15112019","1","1","4500.41579023","4500.57466020","-0.15886997","708.71002168","708.72885304","-0.01883136"
"14.00000000","Strong","1","1","NWPR","39.14993301","40.00000000","0.98526489","1","0.02029038","1","1","4500.62942755","4500.61456530","0.01486224","747.84767020","747.86445901","-0.01678881"
"15.00000000","Strong","1","1","NWPR","39.35077503","40.00000000","0.98774198","1","0.04738739","1","1","4500.70463098","4500.65355339","0.05107759","786.98738302","787.00040804","-0.01302501"
"16.00000000","Strong","1","1","NWPR","39.39904072","40.00000000","0.98923008","1","0.06915077","1","1","4500.76223192","4500.69157241","0.07065951","826.12500051","826.13669191","-0.01169140"
"17.00000000","Strong","1","1","NWPR","39.48870459","40.00000000","0.98947664","1","0.11436859","1","1","4500.84503885","4500.72857298","0.11646587","865.26343630","865.27330200","-0.00986570"
"18.00000000","Strong","1","1","NWPR","39.35142456","40.00000000","0.98630964","1","0.17233457","1","1","4500.95056771","4500.76450850","0.18605921","904.39968406","904.41022923","-0.01054516"
"19.00000000","Strong","1","1","NWPR","39.23954659","40.00000000","0.99090759","1","0.15014039","1","1","4500.95571551","4500.79933528","0.15638022","943.54070491","943.54746415","-0.00675924"
"20.00000000","Strong","1","1","NWPR","39.28184953","40.00000000","0.98990958","1","0.14351576","1","1","4500.98455927","4500.83301270","0.15154657","982.67942670","982.68499694","-0.00557024"
"21.00000000","Strong","1","1","NWPR","39.41613576","40.00000000","0.98852985","1","0.01949517","1","1","4500.89255748","4500.86550326","0.02705421","1021.81896109","1021.82281745","-0.00385636"
"22.00000000","Strong","1","1","NWPR","39.43585523","40.00000000","0.98671966","1","0.13312642","1","1","4501.03381112","4500.89677273","0.13703839","1060.95816847","1060.96091520","-0.00274673"
"23.00000000","Strong","1","1","NWPR","39.52745416","40.00000000","0.98809851","1","0.05182994","1","1","4500.98009736","4500.92679021","0.05330714","1100.09846439","1100.09927943","-0.00081504"
"24.00000000","Strong","1","1","NWPR","39.59519092","40.00000000","0.98713501","1","0.05635177","1","1","4501.01415834","4500.95552826","0.05863008","1139.23872019","1139.23789914","0.00082105"
"25.00000000","Strong","1","1","NWPR","39.55384970","40.00000000","0.98340502","1","-0.03838602","1","1","4500.94576528","4500.98296291","-0.03719764","1178.37708222","1178.37676310","0.00031912"
"26.00000000","Strong","1","1","NWPR","39.54747436","40.00000000","0.98543425","1","-0.07051592","1","1","4500.94072010","4501.00907380","-0.06835370","1217.51817005","1217.51585988","0.00231017"
"27.00000000","Strong","1","1","NWPR","39.70092120","40.00000000","0.98336881","1","-0.05623318","1","1","4500.97473649","4501.03384417","-0.05910768","1256.65790136","1256.65517789","0.00272347"
"28.00000000","Strong","1","1","NWPR","39.73519967","40.00000000","0.98599460","1","0.01960767","1","1","4501.07644000","4501.05726095","0.01917905","1295.79612947","1295.79470542","0.00142405"
"29.00000000","Strong","1","1","NWPR","39.61728208","40.00000000","0.98582894","1","0.01658975","1","1","4501.09888168","4501.07931477","0.01956691","1334.93621558","1334.93443065","0.00178492"
"30.00000000","Strong","1","1","NWPR","39.45764639","40.00000000","0.98924282","1","-0.03133121","1","1","4501.07088820","4501.10000000","-0.02911180","1374.07619768","1374.07434171","0.00185597"
